un1,un2,un3,un4,un5,un6,line
"0","964526","32496","0","3","-15","116.3880676849952800 39.9917666294212640 -15.0000000000000000, 116.3880693714556400 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3880693714556400 39.9917568644754340 -15.0000000000000000, 116.3880803334479500 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3880803334479500 39.9917568644754340 -15.0000000000000000, 116.3880803334479500 39.9917057763100840 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3880803334479500 39.9917057763100840 -15.0000000000000000, 116.3880676849952800 39.9917054249641740 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3880676849952800 39.9917054249641740 -15.0000000000000000, 116.3880676849952800 39.9916692363357030 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3880676849952800 39.9916692363357030 -15.0000000000000000, 116.3880803334479500 39.9916681822979850 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3880803334479500 39.9916681822979850 -15.0000000000000000, 116.3880803334479500 39.9915901835065240 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3878201881543900 39.9917568644754340 -15.0000000000000000, 116.3878057980017100 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3878057980017100 39.9917568644754340 -15.0000000000000000, 116.3878057980017100 39.9917105466155500 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3878057980017100 39.9917568644754340 -15.0000000000000000, 116.3877689066814200 39.9917560890440380 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3877689066814200 39.9917560890440380 -15.0000000000000000, 116.3877689066814200 39.9916437908931290 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3877689066814200 39.9916437908931290 -15.0000000000000000, 116.3877689066814200 39.9915868728561180 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3877689066814200 39.9915868728561180 -15.0000000000000000, 116.3877689066814200 39.9915664947934890 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3877689066814200 39.9915664947934890 -15.0000000000000000, 116.3877890759954400 39.9915669351970640 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3877689066814200 39.9916437908931290 -15.0000000000000000, 116.3877102319148700 39.9916427465174210 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3877102319148700 39.9916427465174210 -15.0000000000000000, 116.3877091778771600 39.9916318547942920 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3877091778771600 39.9916318547942920 -15.0000000000000000, 116.3876944213490400 39.9916318547942920 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3877689066814200 39.9917560890440380 -15.0000000000000000, 116.3877323667070400 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3877323667070400 39.9917568644754340 -15.0000000000000000, 116.3876222197650500 39.9917560890440380 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3876222197650500 39.9917560890440380 -15.0000000000000000, 116.3876222197650500 39.9917668962128370 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3876222197650500 39.9917668962128370 -15.0000000000000000, 116.3876090736154400 39.9917664356967320 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3876090736154400 39.9917664356967320 -15.0000000000000000, 116.3876087973057700 39.9917608174002130 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3876087973057700 39.9917608174002130 -15.0000000000000000, 116.3875954423386500 39.9917605410905490 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3875954423386500 39.9917605410905490 -15.0000000000000000, 116.3875951660289900 39.9917560890440380 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3875951660289900 39.9917560890440380 -15.0000000000000000, 116.3875791400684400 39.9917560890440380 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3877323667070400 39.9917568644754340 -15.0000000000000000, 116.3877324545435100 39.9917843389181370 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3877689066814200 39.9915664947934890 -15.0000000000000000, 116.3877724201404900 39.9915135074388170 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3877724201404900 39.9915135074388170 -15.0000000000000000, 116.3877927982031200 39.9915135074388170 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3875791400684400 39.9917560890440380 -15.0000000000000000, 116.3874427943214700 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3874427943214700 39.9917568644754340 -15.0000000000000000, 116.3873176140785000 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3873176140785000 39.9917568644754340 -15.0000000000000000, 116.3871298437140400 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3871298437140400 39.9917568644754340 -15.0000000000000000, 116.3871246278705800 39.9919231636568640 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3871246278705800 39.9919231636568640 -15.0000000000000000, 116.3871298437140400 39.9920205260680670 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3871298437140400 39.9920205260680670 -15.0000000000000000, 116.3871246278705800 39.9922061274679450 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3871246278705800 39.9922061274679450 -15.0000000000000000, 116.3872115585948700 39.9922061274679450 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3872115585948700 39.9922061274679450 -15.0000000000000000, 116.3872080813659000 39.9922691479395240 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3872080813659000 39.9922691479395240 -15.0000000000000000, 116.3873593408261500 39.9922639320960660 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3873593408261500 39.9922639320960660 -15.0000000000000000, 116.3873593408261500 39.9922061274679450 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3873593408261500 39.9922061274679450 -15.0000000000000000, 116.3875071230574300 39.9922061274679450 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3871246278705800 39.9922061274679450 -15.0000000000000000, 116.3871298437140400 39.9923053809262830 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3871298437140400 39.9923053809262830 -15.0000000000000000, 116.3872115585948700 39.9924246526983890 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3872115585948700 39.9924246526983890 -15.0000000000000000, 116.3872115585948700 39.9926829966220720 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3872115585948700 39.9926829966220720 -15.0000000000000000, 116.3872115585948700 39.9927611758389790 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3872115585948700 39.9926829966220720 -15.0000000000000000, 116.3870429129897600 39.9926829966220720 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3870429129897600 39.9926829966220720 -15.0000000000000000, 116.3866412930435500 39.9926829966220720 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3866412930435500 39.9926829966220720 -15.0000000000000000, 116.3865543623192700 39.9926829966220720 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3865543623192700 39.9926829966220720 -15.0000000000000000, 116.3865543623192700 39.9927750847548680 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3865543623192700 39.9927750847548680 -15.0000000000000000, 116.3864031028590100 39.9927750847548680 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864031028590100 39.9927750847548680 -15.0000000000000000, 116.3864031028590100 39.9924708272198690 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864031028590100 39.9924708272198690 -15.0000000000000000, 116.3864031028590100 39.9924110180555840 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864031028590100 39.9924110180555840 -15.0000000000000000, 116.3864031028590100 39.9922691479395240 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864031028590100 39.9922691479395240 -15.0000000000000000, 116.3865543623192700 39.9922691479395240 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3865543623192700 39.9922691479395240 -15.0000000000000000, 116.3867021445505500 39.9922691479395240 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3871298437140400 39.9917568644754340 -15.0000000000000000, 116.3866164203354000 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3866164203354000 39.9917568644754340 -15.0000000000000000, 116.3866164203354000 39.9915868728561180 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3866164203354000 39.9915868728561180 -15.0000000000000000, 116.3866164203354000 39.9912334345008770 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3866164203354000 39.9912334345008770 -15.0000000000000000, 116.3866164203354000 39.9910576649226640 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3866164203354000 39.9910576649226640 -15.0000000000000000, 116.3867873111036900 39.9910576649226640 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3867873111036900 39.9910576649226640 -15.0000000000000000, 116.3867795433414900 39.9909410678182550 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3867795433414900 39.9909410678182550 -15.0000000000000000, 116.3869374878394600 39.9909410678182550 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3869374878394600 39.9909410678182550 -15.0000000000000000, 116.3869374878394600 39.9908249217498830 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3866164203354000 39.9917568644754340 -15.0000000000000000, 116.3864999039024800 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864999039024800 39.9917568644754340 -15.0000000000000000, 116.3864031028590100 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864999039024800 39.9917568644754340 -15.0000000000000000, 116.3864921361402900 39.9919231636568640 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864921361402900 39.9919231636568640 -15.0000000000000000, 116.3864999039024800 39.9921014873845310 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864031028590100 39.9917568644754340 -15.0000000000000000, 116.3864031028590100 39.9917006047631460 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864031028590100 39.9917006047631460 -15.0000000000000000, 116.3861737583305100 39.9917023177250140 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3861737583305100 39.9917023177250140 -15.0000000000000000, 116.3861788363984100 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3861788363984100 39.9917568644754340 -15.0000000000000000, 116.3859458035325600 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3866164203354000 39.9912334345008770 -15.0000000000000000, 116.3868863055544800 39.9912334345008770 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3868863055544800 39.9912334345008770 -15.0000000000000000, 116.3871709815670500 39.9912334345008770 -15.0000000000000000"
"0","330101","32496","0","3","-15","116.3871709815670500 39.9912334345008770 -15.0000000000000000, 116.3873931677232000 39.9911640786867860 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3873931677232000 39.9911640786867860 -15.0000000000000000, 116.3875071230574300 39.9911590984615590 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3875071230574300 39.9911590984615590 -15.0000000000000000, 116.3876729834136100 39.9911590984615590 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3876729834136100 39.9911590984615590 -15.0000000000000000, 116.3876685396904800 39.9912524166471430 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3876685396904800 39.9912524166471430 -15.0000000000000000, 116.3877927982031200 39.9912524166471430 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3876729834136100 39.9911590984615590 -15.0000000000000000, 116.3878752177071600 39.9911640786867860 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3878752177071600 39.9911640786867860 -15.0000000000000000, 116.3878796165388300 39.9909656247378110 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3878796165388300 39.9909656247378110 -15.0000000000000000, 116.3880018189247100 39.9909656247378110 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3875954423386500 39.9924312617568490 -15.0000000000000000, 116.3878175481829200 39.9924246526983890 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3878175481829200 39.9924246526983890 -15.0000000000000000, 116.3878201881543900 39.9925520546269690 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3878201881543900 39.9925520546269690 -15.0000000000000000, 116.3879743233878900 39.9926829966220720 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3879743233878900 39.9926829966220720 -15.0000000000000000, 116.3881437403319600 39.9926829966220720 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3881437403319600 39.9926829966220720 -15.0000000000000000, 116.3884881288739900 39.9926829966220720 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3884881288739900 39.9926829966220720 -15.0000000000000000, 116.3885186794704700 39.9928182995471100 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3885186794704700 39.9928182995471100 -15.0000000000000000, 116.3887075377031800 39.9928182995471100 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3918935935251400 39.9923909594054900 -15.0000000000000000, 116.3920740897604700 39.9923909594054900 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3920740897604700 39.9923909594054900 -15.0000000000000000, 116.3923203823641200 39.9923909594054900 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3923203823641200 39.9923909594054900 -15.0000000000000000, 116.3924466552003900 39.9923909594054900 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3920740897604700 39.9923909594054900 -15.0000000000000000, 116.3920740897604700 39.9922984381823670 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3920740897604700 39.9922984381823670 -15.0000000000000000, 116.3920740897604700 39.9921974565781400 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3920740897604700 39.9921974565781400 -15.0000000000000000, 116.3921463306168400 39.9922356351014090 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3921463306168400 39.9922356351014090 -15.0000000000000000, 116.3923203823641200 39.9922356351014090 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3923203823641200 39.9922356351014090 -15.0000000000000000, 116.3923203823641200 39.9921974565781400 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3923203823641200 39.9921974565781400 -15.0000000000000000, 116.3924193529655200 39.9921974565781400 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3868863055544800 39.9912334345008770 -15.0000000000000000, 116.3868826132687100 39.9913234491914270 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3868826132687100 39.9913234491914270 -15.0000000000000000, 116.3869374878394600 39.9914106687368620 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3869374878394600 39.9914106687368620 -15.0000000000000000, 116.3870963636793100 39.9914140815162180 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3870963636793100 39.9914140815162180 -15.0000000000000000, 116.3872977176614500 39.9914140815162180 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3869374878394600 39.9914106687368620 -15.0000000000000000, 116.3869374878394600 39.9914615315917250 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3869374878394600 39.9914615315917250 -15.0000000000000000, 116.3869374878394600 39.9915252368064170 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3869374878394600 39.9915252368064170 -15.0000000000000000, 116.3869923627833300 39.9915252368064170 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3866164203354000 39.9915868728561180 -15.0000000000000000, 116.3865492702632900 39.9915868728561180 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3865492702632900 39.9915868728561180 -15.0000000000000000, 116.3865469950770500 39.9915252368064170 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3859458035325600 39.9917568644754340 -15.0000000000000000, 116.3859415644638800 39.9918036049540150 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3859415644638800 39.9918036049540150 -15.0000000000000000, 116.3858334931175300 39.9918036049540150 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3858334931175300 39.9918036049540150 -15.0000000000000000, 116.3857538615991600 39.9918036049540150 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3859458035325600 39.9917568644754340 -15.0000000000000000, 116.3858704648939100 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3858704648939100 39.9917568644754340 -15.0000000000000000, 116.3857993653239500 39.9917568644754340 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3859458035325600 39.9917568644754340 -15.0000000000000000, 116.3859458035325600 39.9916427465174210 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3859458035325600 39.9916427465174210 -15.0000000000000000, 116.3859458035325600 39.9915476465021270 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3866164203354000 39.9912334345008770 -15.0000000000000000, 116.3865631879767500 39.9912334345008770 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3865631879767500 39.9912334345008770 -15.0000000000000000, 116.3864340280555600 39.9912334345008770 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864340280555600 39.9912334345008770 -15.0000000000000000, 116.3863891028655900 39.9912334345008770 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3863891028655900 39.9912334345008770 -15.0000000000000000, 116.3863029962514700 39.9912334345008770 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3863029962514700 39.9912334345008770 -15.0000000000000000, 116.3863001884271000 39.9911934694808200 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3863001884271000 39.9911934694808200 -15.0000000000000000, 116.3862539860670000 39.9911934694808200 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3862539860670000 39.9911934694808200 -15.0000000000000000, 116.3862446266524300 39.9912334345008770 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3862446266524300 39.9912334345008770 -15.0000000000000000, 116.3861257620872700 39.9912334345008770 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864340280555600 39.9912334345008770 -15.0000000000000000, 116.3864340280555600 39.9912720885632780 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864340280555600 39.9912720885632780 -15.0000000000000000, 116.3863919106899700 39.9912720885632780 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3911405905977900 39.9906625768802120 -15.0000000000000000, 116.3911956431647200 39.9906627650989460 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3911956431647200 39.9906627650989460 -15.0000000000000000, 116.3911968411697900 39.9906839670360910 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3911968411697900 39.9906839670360910 -15.0000000000000000, 116.3912303853116300 39.9906839670360910 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3912303853116300 39.9906839670360910 -15.0000000000000000, 116.3912681224712200 39.9906627650989460 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3912681224712200 39.9906627650989460 -15.0000000000000000, 116.3913238297067900 39.9906627650989460 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3913238297067900 39.9906627650989460 -15.0000000000000000, 116.3914112840766100 39.9906627650989460 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3914112840766100 39.9906627650989460 -15.0000000000000000, 116.3914094870690100 39.9906124300407840 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3914094870690100 39.9906124300407840 -15.0000000000000000, 116.3914112840766100 39.9905525297874860 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3893351417479900 39.9924445479290260 -15.0000000000000000, 116.3893305520763700 39.9923053809262830 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3893305520763700 39.9923053809262830 -15.0000000000000000, 116.3894365766946400 39.9923053809262830 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3894365766946400 39.9923053809262830 -15.0000000000000000, 116.3894329206733100 39.9921981625623890 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3918791114631100 39.9926548119605270 -15.0000000000000000, 116.3919200447063400 39.9926565128814890 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3919200447063400 39.9926565128814890 -15.0000000000000000, 116.3919661545578500 39.9926573088857320 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3917975643914500 39.9908422996032090 -15.0000000000000000, 116.3917975643914500 39.9907250191210080 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3917975643914500 39.9907250191210080 -15.0000000000000000, 116.3917975643914500 39.9906089519371830 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3917975643914500 39.9906089519371830 -15.0000000000000000, 116.3917975643914500 39.9905052451646980 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3866164203354000 39.9910576649226640 -15.0000000000000000, 116.3866164203354000 39.9908098436193170 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3866164203354000 39.9908098436193170 -15.0000000000000000, 116.3866164203354000 39.9906009794276040 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3866164203354000 39.9906009794276040 -15.0000000000000000, 116.3864999039024800 39.9906009794276040 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864999039024800 39.9906009794276040 -15.0000000000000000, 116.3864999039024800 39.9904820543462730 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3869374878394600 39.9908249217498830 -15.0000000000000000, 116.3870264863104300 39.9908249217498830 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3870264863104300 39.9908249217498830 -15.0000000000000000, 116.3871298437140400 39.9908249217498830 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3871298437140400 39.9908249217498830 -15.0000000000000000, 116.3871298437140400 39.9907736561059580 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3871298437140400 39.9907736561059580 -15.0000000000000000, 116.3872370731384400 39.9907736561059580 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3872370731384400 39.9907736561059580 -15.0000000000000000, 116.3872370731384400 39.9908249217498830 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3872370731384400 39.9908249217498830 -15.0000000000000000, 116.3874312809909500 39.9908249217498830 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3874312809909500 39.9908249217498830 -15.0000000000000000, 116.3876222197650500 39.9908249217498830 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3874312809909500 39.9908249217498830 -15.0000000000000000, 116.3874289411373000 39.9908892482907850 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3874289411373000 39.9908892482907850 -15.0000000000000000, 116.3875190255026300 39.9908869084371400 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3912001152103700 39.9913206758761110 -15.0000000000000000, 116.3912139201477100 39.9913210785166560 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3912139201477100 39.9913210785166560 -15.0000000000000000, 116.3912296226397100 39.9913210527487240 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3912296226397100 39.9913210527487240 -15.0000000000000000, 116.3912303586940300 39.9913066027818400 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3916871735054700 39.9909553007198180 -15.0000000000000000, 116.3916891368037300 39.9909020822348250 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3916891368037300 39.9909020822348250 -15.0000000000000000, 116.3916585017445300 39.9908489207600230 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3916585017445300 39.9908489207600230 -15.0000000000000000, 116.3916585017445300 39.9907815329750560 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3864031028590100 39.9924708272198690 -15.0000000000000000, 116.3863361142274200 39.9924687347604720 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3863361142274200 39.9924687347604720 -15.0000000000000000, 116.3863360527947500 39.9924103003827580 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3859415644638800 39.9918036049540150 -15.0000000000000000, 116.3859458035325600 39.9919231636568640 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3859458035325600 39.9919231636568640 -15.0000000000000000, 116.3859415644638800 39.9920385277327100 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3888377233975000 39.9924383049642390 -15.0000000000000000, 116.3888377233975000 39.9923514694475910 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3888377233975000 39.9923514694475910 -15.0000000000000000, 116.3888603749385900 39.9923514694475910 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3888603749385900 39.9923514694475910 -15.0000000000000000, 116.3888631827629600 39.9922822097797090 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3888631827629600 39.9922822097797090 -15.0000000000000000, 116.3888603749385900 39.9921736405705990 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3888225129214200 39.9909656247378110 -15.0000000000000000, 116.3886784915339500 39.9909656247378110 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3888225129214200 39.9909656247378110 -15.0000000000000000, 116.3888188827526300 39.9909103967808050 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3888188827526300 39.9909103967808050 -15.0000000000000000, 116.3888225129214200 39.9908098436193170 -15.0000000000000000"
"0","964526","32496","0","3","-15","116.3888225129214200 39.9908098436193170 -15.0000000000000000, 116.3887404976555300 39.9908098436193170 -15.0000000000000000"
